Cod;Modalidade;Quitação;Verba;Consignatário;Matrícula;Período;Prazo;Valor;Renegociado;Controlado em Folha
134986;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;7101;Julho de 2022;0;52,73;Não;Sim
135448;Empréstimo Consignado (120);10/11/2023;424;Banco Bradesco;7101;Novembro de 2023;120;286,45;Sim;Não
134226;Empréstimo Consignado (120);10/11/2023;424;Banco Bradesco;7101;Novembro de 2023;120;1767,19;Sim;Não
131231;Plano Odontológico;09/05/2022;999;Dental Med Center;7781;Maio de 2022;0;38,09;Não;Sim
134137;Plano Odontológico;03/06/2022;999;Dental Med Center;7781;Junho de 2022;0;38,09;Não;Sim
135017;Plano Odontológico;07/07/2022;999;Dental Med Center;7781;Julho de 2022;0;38,09;Não;Sim
131321;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;9161;Fevereiro de 2022;0;461,38;Não;Não
131964;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;9161;Maio de 2022;0;12,12;Não;Sim
133960;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;9161;Junho de 2022;0;12,12;Não;Sim
135058;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;9161;Julho de 2022;0;12,12;Não;Sim
135226;Empréstimo Consignado (120);05/10/2022;424;Banco Bradesco;9161;Outubro de 2022;24;27,23;Sim;Não
132913;Empréstimo Consignado (120);05/10/2022;424;Banco Bradesco;9161;Outubro de 2022;96;461,38;Sim;Não
131459;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;5561;Fevereiro de 2022;0;1549,46;Não;Não
132031;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5561;Maio de 2022;0;39,58;Não;Sim
133891;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5561;Junho de 2022;0;52,73;Não;Sim
134899;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5561;Julho de 2022;0;52,73;Não;Sim
132914;Empréstimo Consignado (120);03/06/2024;424;Banco Bradesco;5561;Junho de 2024;96;1549,46;Sim;Não
131227;Plano Odontológico;09/05/2022;999;Dental Med Center;8492;Maio de 2022;0;127,33;Não;Sim
134141;Plano Odontológico;03/06/2022;999;Dental Med Center;8492;Junho de 2022;0;127,33;Não;Sim
135036;Plano Odontológico;07/07/2022;999;Dental Med Center;8492;Julho de 2022;0;127,33;Não;Sim
131585;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;2471;Fevereiro de 2022;0;315,14;Não;Não
132915;Empréstimo Consignado (120);07/03/2023;424;Banco Bradesco;2471;Março de 2023;56;315,14;Sim;Não
135516;Empréstimo Consignado (120);25/03/2024;424;Banco Bradesco;2471;Abril de 2024;36;269,37;Sim;Não
133372;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;191271;Maio de 2022;0;33,39;Não;Sim
133994;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;191271;Junho de 2022;0;33,39;Não;Sim
135161;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;191271;Julho de 2022;0;33,39;Não;Sim
135623;Empréstimo Consignado (120);20/11/2023;424;Banco Bradesco;201681;Dezembro de 2023;24;109,04;Não;Não
135714;Empréstimo Consignado (120);20/11/2023;424;Banco Bradesco;201681;Dezembro de 2023;36;66,23;Não;Não
135264;Empréstimo Consignado (120);06/06/2024;424;Banco Bradesco;201681;Junho de 2024;48;67,49;Sim;Não
134314;Empréstimo Consignado (120);17/07/2024;424;Banco Bradesco;201681;Agosto de 2024;48;130,9;Sim;Não
134306;Empréstimo Consignado (120);17/07/2024;424;Banco Bradesco;201681;Agosto de 2024;48;783,83;Sim;Não
135972;Empréstimo Consignado (120);22/10/2024;424;Banco Bradesco;201681;Novembro de 2024;36;162,83;Sim;Não
136014;Empréstimo Consignado (120);22/10/2024;424;Banco Bradesco;201681;Novembro de 2024;36;795,45;Sim;Não
135757;Empréstimo Consignado (120);22/10/2024;424;Banco Bradesco;201681;Novembro de 2024;60;172,58;Sim;Não
136092;Empréstimo Consignado (120);02/01/2025;424;Banco Bradesco;201681;Janeiro de 2025;60;1129,74;Sim;Não
136056;Empréstimo Consignado (120);10/02/2025;424;Banco Bradesco;201681;Fevereiro de 2025;60;120,08;Sim;Não
136142;Empréstimo Consignado (120);01/04/2025;424;Banco Bradesco;201681;Abril de 2025;84;1129,03;Sim;Não
136166;Empréstimo Consignado (120);01/04/2025;424;Banco Bradesco;201681;Abril de 2025;84;170,43;Sim;Não
131613;Mensalidade;09/05/2022;411;Sindicato dos Trabalhadores em Saúde do RN;9411;Maio de 2022;0;12,12;Não;Sim
134031;Mensalidade;03/06/2022;411;Sindicato dos Trabalhadores em Saúde do RN;9411;Junho de 2022;0;12,12;Não;Sim
135069;Mensalidade;07/07/2022;411;Sindicato dos Trabalhadores em Saúde do RN;9411;Julho de 2022;0;12,12;Não;Sim
132091;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3721;Maio de 2022;0;12,12;Não;Sim
133833;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3721;Junho de 2022;0;12,12;Não;Sim
134804;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3721;Julho de 2022;0;12,12;Não;Sim
131834;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;16292;Fevereiro de 2022;0;529,07;Não;Não
132916;Empréstimo Consignado (120);02/01/2025;424;Banco Bradesco;16292;Janeiro de 2025;40;529,07;Não;Não
131791;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;32632;Fevereiro de 2022;0;651,6;Não;Não
131194;Plano Odontológico;09/05/2022;999;Dental Med Center;32632;Maio de 2022;0;64,75;Não;Sim
134173;Plano Odontológico;03/06/2022;999;Dental Med Center;32632;Junho de 2022;0;64,75;Não;Sim
135113;Plano Odontológico;07/07/2022;999;Dental Med Center;32632;Julho de 2022;0;64,75;Não;Sim
132917;Empréstimo Consignado (120);31/10/2024;424;Banco Bradesco;32632;Novembro de 2024;44;651,6;Não;Não
131929;Empréstimo Consignado (Especial);14/02/2022;404;Banco do Brasil;2131;Fevereiro de 2022;0;113,25;Não;Não
132248;Empréstimo Consignado (Especial);05/09/2022;404;Banco do Brasil;2131;Setembro de 2022;72;113,25;Sim;Não
132002;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;7051;Maio de 2022;0;25,33;Não;Sim
133920;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;7051;Junho de 2022;0;33,75;Não;Sim
134980;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;7051;Julho de 2022;0;33,75;Não;Sim
135421;Empréstimo Consignado (120);19/04/2023;424;Banco Bradesco;7051;Maio de 2023;6;195,02;Sim;Não
135554;Empréstimo Consignado (120);26/09/2023;424;Banco Bradesco;7051;Outubro de 2023;12;236,23;Sim;Não
135722;Empréstimo Consignado (120);27/05/2024;424;Banco Bradesco;7051;Junho de 2024;18;193,86;Sim;Não
135953;Empréstimo Consignado (120);24/02/2025;424;Banco Bradesco;7051;Março de 2025;48;494,31;Sim;Não
136077;Empréstimo Consignado (120);11/04/2025;424;Banco Bradesco;7051;Abril de 2025;44;209,9;Sim;Não
131999;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;7081;Maio de 2022;0;39,58;Não;Sim
134035;Empréstimo Consignado (120);31/05/2022;424;Banco Bradesco;7081;Junho de 2022;0;1357,85;Sim;Não
133923;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;7081;Junho de 2022;0;52,73;Não;Sim
134984;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;7081;Julho de 2022;0;52,73;Não;Sim
131822;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;18763;Fevereiro de 2022;0;300;Não;Não
131206;Plano Odontológico;09/05/2022;999;Dental Med Center;18763;Maio de 2022;0;30;Não;Sim
134161;Plano Odontológico;03/06/2022;999;Dental Med Center;18763;Junho de 2022;0;30;Não;Sim
135099;Plano Odontológico;07/07/2022;999;Dental Med Center;18763;Julho de 2022;0;30;Não;Sim
131695;Empréstimo Consignado (Especial);14/02/2022;404;Banco do Brasil;8061;Fevereiro de 2022;0;126,25;Não;Não
131342;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;8061;Fevereiro de 2022;0;535,4;Não;Não
131341;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;8061;Fevereiro de 2022;0;92,02;Não;Não
133156;Empréstimo Consignado (120);28/04/2022;424;Banco Bradesco;8061;Maio de 2022;96;92,02;Não;Não
132919;Empréstimo Consignado (120);28/04/2022;424;Banco Bradesco;8061;Maio de 2022;96;535,4;Não;Não
134055;Empréstimo Consignado (144);20/05/2022;427;Caixa Econômica Federal;8061;Junho de 2022;0;466,73;Não;Não
134056;Empréstimo Consignado (144);20/05/2022;427;Caixa Econômica Federal;8061;Junho de 2022;0;69,39;Não;Não
132305;Empréstimo Consignado (Especial);26/09/2022;404;Banco do Brasil;8061;Outubro de 2022;72;126,25;Não;Não
135365;Empréstimo Consignado (120);27/09/2022;424;Banco Bradesco;8061;Outubro de 2022;55;120,66;Sim;Não
135367;Empréstimo Consignado (120);15/08/2024;424;Banco Bradesco;8061;Setembro de 2024;120;120,19;Sim;Não
135308;Empréstimo Consignado (120);15/08/2024;424;Banco Bradesco;8061;Setembro de 2024;120;113,1;Sim;Não
135498;Empréstimo Consignado (120);15/08/2024;424;Banco Bradesco;8061;Setembro de 2024;120;299,58;Sim;Não
135702;Empréstimo Consignado (120);10/02/2025;424;Banco Bradesco;8061;Fevereiro de 2025;120;29,58;Sim;Não
135815;Empréstimo Consignado (120);10/02/2025;424;Banco Bradesco;8061;Fevereiro de 2025;120;62,39;Sim;Não
131431;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;6231;Fevereiro de 2022;0;621,28;Não;Não
131307;Mensalidade;09/05/2022;991;Sindicato dos Agentes de Saúde do RN;6231;Maio de 2022;0;20,15;Não;Sim
132920;Empréstimo Consignado (120);13/05/2022;424;Banco Bradesco;6231;Junho de 2022;96;621,28;Sim;Não
134064;Mensalidade;03/06/2022;991;Sindicato dos Agentes de Saúde do RN;6231;Junho de 2022;0;20,15;Não;Sim
134928;Mensalidade;07/07/2022;991;Sindicato dos Agentes de Saúde do RN;6231;Julho de 2022;0;20,15;Não;Sim
135543;Empréstimo Consignado (120);15/02/2024;424;Banco Bradesco;6231;Março de 2024;120;43,05;Sim;Não
134232;Empréstimo Consignado (120);15/02/2024;424;Banco Bradesco;6231;Março de 2024;120;584,56;Sim;Não
135343;Empréstimo Consignado (120);15/02/2024;424;Banco Bradesco;6231;Março de 2024;120;257,53;Sim;Não
135414;Empréstimo Consignado (120);15/02/2024;424;Banco Bradesco;6231;Março de 2024;120;65,82;Sim;Não
135305;Empréstimo Consignado (120);15/02/2024;424;Banco Bradesco;6231;Março de 2024;120;52,14;Sim;Não
135819;Empréstimo Consignado (120);14/02/2025;424;Banco Bradesco;6231;Março de 2025;120;600,53;Sim;Não
135818;Empréstimo Consignado (120);14/04/2025;424;Banco Bradesco;6231;Maio de 2025;120;465,34;Sim;Não
131554;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;3491;Fevereiro de 2022;0;299,38;Não;Não
131555;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;3491;Fevereiro de 2022;0;39,85;Não;Não
132097;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3491;Maio de 2022;0;12,12;Não;Sim
133827;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3491;Junho de 2022;0;12,12;Não;Sim
134795;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3491;Julho de 2022;0;12,12;Não;Sim
132921;Empréstimo Consignado (120);10/08/2022;424;Banco Bradesco;3491;Agosto de 2022;72;299,38;Sim;Não
133157;Empréstimo Consignado (120);14/09/2022;424;Banco Bradesco;3491;Outubro de 2022;96;39,85;Sim;Não
135456;Empréstimo Consignado (120);17/08/2023;424;Banco Bradesco;3491;Setembro de 2023;36;29,38;Sim;Não
135569;Empréstimo Consignado (120);17/08/2023;424;Banco Bradesco;3491;Setembro de 2023;96;24,35;Sim;Não
135314;Empréstimo Consignado (120);08/11/2023;424;Banco Bradesco;3491;Novembro de 2023;60;347,92;Sim;Não
135356;Empréstimo Consignado (120);16/11/2023;424;Banco Bradesco;3491;Dezembro de 2023;120;63,44;Sim;Não
135743;Empréstimo Consignado (120);16/11/2023;424;Banco Bradesco;3491;Dezembro de 2023;74;349,6;Sim;Não
135752;Empréstimo Consignado (120);19/01/2024;424;Banco Bradesco;3491;Fevereiro de 2024;120;415,42;Não;Não
135681;Empréstimo Consignado (120);19/01/2024;424;Banco Bradesco;3491;Fevereiro de 2024;120;67,66;Não;Não
132093;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3651;Maio de 2022;0;12,12;Não;Sim
133831;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3651;Junho de 2022;0;12,12;Não;Sim
134800;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3651;Julho de 2022;0;12,12;Não;Sim
131292;Mensalidade;09/05/2022;991;Sindicato dos Agentes de Saúde do RN;6451;Maio de 2022;0;20,15;Não;Sim
134079;Mensalidade;03/06/2022;991;Sindicato dos Agentes de Saúde do RN;6451;Junho de 2022;0;20,15;Não;Sim
134945;Mensalidade;07/07/2022;991;Sindicato dos Agentes de Saúde do RN;6451;Julho de 2022;0;20,15;Não;Sim
132056;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5041;Maio de 2022;0;42,8;Não;Sim
133867;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5041;Junho de 2022;0;57,03;Não;Sim
134858;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5041;Julho de 2022;0;57,03;Não;Sim
135547;Empréstimo Consignado (120);17/10/2023;424;Banco Bradesco;5041;Novembro de 2023;8;286,06;Sim;Não
131622;Mensalidade;09/05/2022;411;Sindicato dos Trabalhadores em Saúde do RN;5211;Maio de 2022;0;12,12;Não;Sim
134022;Mensalidade;03/06/2022;411;Sindicato dos Trabalhadores em Saúde do RN;5211;Junho de 2022;0;12,12;Não;Sim
134871;Mensalidade;07/07/2022;411;Sindicato dos Trabalhadores em Saúde do RN;5211;Julho de 2022;0;12,12;Não;Sim
131536;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;3801;Fevereiro de 2022;0;200,6;Não;Não
131262;Plano Odontológico;09/05/2022;999;Dental Med Center;3801;Maio de 2022;0;148,53;Não;Sim
132084;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3801;Maio de 2022;0;12,12;Não;Sim
134108;Plano Odontológico;03/06/2022;999;Dental Med Center;3801;Junho de 2022;0;148,53;Não;Sim
133840;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3801;Junho de 2022;0;12,12;Não;Sim
132922;Empréstimo Consignado (120);17/06/2022;424;Banco Bradesco;3801;Junho de 2022;60;200,6;Não;Não
134812;Plano Odontológico;07/07/2022;999;Dental Med Center;3801;Julho de 2022;0;148,53;Não;Sim
134811;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3801;Julho de 2022;0;12,12;Não;Sim
131540;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;3741;Fevereiro de 2022;0;398,7;Não;Não
132089;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3741;Maio de 2022;0;12,12;Não;Sim
132923;Empréstimo Consignado (120);23/05/2022;424;Banco Bradesco;3741;Junho de 2022;96;398,7;Sim;Não
133835;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3741;Junho de 2022;0;12,12;Não;Sim
134806;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3741;Julho de 2022;0;12,12;Não;Sim
131347;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;7882;Fevereiro de 2022;0;365,86;Não;Não
134054;Empréstimo Consignado (144);27/05/2022;427;Caixa Econômica Federal;7882;Junho de 2022;0;50,42;Sim;Não
134339;Empréstimo Consignado (144);01/06/2022;427;Caixa Econômica Federal;7882;Junho de 2022;120;50,42;Não;Não
132924;Empréstimo Consignado (120);25/08/2022;424;Banco Bradesco;7882;Setembro de 2022;96;365,86;Sim;Não
135334;Empréstimo Consignado (120);06/03/2024;424;Banco Bradesco;7882;Março de 2024;120;369,22;Sim;Não
135853;Empréstimo Consignado (120);10/02/2025;424;Banco Bradesco;7882;Fevereiro de 2025;120;421,04;Sim;Não
132030;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5571;Maio de 2022;0;41,16;Não;Sim
133892;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5571;Junho de 2022;0;54,84;Não;Sim
134900;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5571;Julho de 2022;0;54,84;Não;Sim
132019;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5921;Maio de 2022;0;42,8;Não;Sim
133904;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5921;Junho de 2022;0;57,03;Não;Sim
134914;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5921;Julho de 2022;0;57,03;Não;Sim
131405;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;6601;Fevereiro de 2022;0;422,08;Não;Não
131652;Plano Odontológico;09/05/2022;405;PREVDENTE;6601;Maio de 2022;0;26;Não;Sim
131617;Mensalidade;09/05/2022;411;Sindicato dos Trabalhadores em Saúde do RN;6601;Maio de 2022;0;15,5;Não;Sim
134027;Mensalidade;03/06/2022;411;Sindicato dos Trabalhadores em Saúde do RN;6601;Junho de 2022;0;15,5;Não;Sim
134958;Mensalidade;07/07/2022;411;Sindicato dos Trabalhadores em Saúde do RN;6601;Julho de 2022;0;15,5;Não;Sim
135428;Empréstimo Consignado (120);05/12/2022;424;Banco Bradesco;6601;Dezembro de 2022;84;149,14;Não;Não
132925;Empréstimo Consignado (120);18/07/2024;424;Banco Bradesco;6601;Agosto de 2024;36;422,08;Sim;Não
131434;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;6191;Fevereiro de 2022;0;440,22;Não;Não
131243;Plano Odontológico;09/05/2022;999;Dental Med Center;6191;Maio de 2022;0;30;Não;Sim
131716;Mensalidade;09/05/2022;991;Sindicato dos Agentes de Saúde do RN;6191;Maio de 2022;0;20,15;Não;Sim
134125;Plano Odontológico;03/06/2022;999;Dental Med Center;6191;Junho de 2022;0;30;Não;Sim
134061;Mensalidade;03/06/2022;991;Sindicato dos Agentes de Saúde do RN;6191;Junho de 2022;0;20,15;Não;Sim
134925;Plano Odontológico;07/07/2022;999;Dental Med Center;6191;Julho de 2022;0;30;Não;Sim
134924;Mensalidade;07/07/2022;991;Sindicato dos Agentes de Saúde do RN;6191;Julho de 2022;0;20,15;Não;Sim
132926;Empréstimo Consignado (120);03/04/2024;424;Banco Bradesco;6191;Abril de 2024;48;440,22;Não;Não
131588;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;2411;Fevereiro de 2022;0;75,66;Não;Não
132844;Empréstimo Consignado (120);05/10/2022;424;Banco Bradesco;2411;Outubro de 2022;96;75,66;Sim;Não
133275;Empréstimo Consignado (120);01/06/2023;424;Banco Bradesco;2411;Junho de 2023;96;328,8;Sim;Não
131377;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;7161;Fevereiro de 2022;0;555,41;Não;Não
131995;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;7161;Maio de 2022;0;12,12;Não;Sim
134047;Empréstimo Consignado (144);27/05/2022;427;Caixa Econômica Federal;7161;Junho de 2022;0;527,21;Não;Não
132927;Empréstimo Consignado (120);31/05/2022;424;Banco Bradesco;7161;Junho de 2022;96;555,41;Não;Não
134332;Empréstimo Consignado (144);01/06/2022;427;Caixa Econômica Federal;7161;Junho de 2022;120;527,21;Não;Não
133928;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;7161;Junho de 2022;0;12,12;Não;Sim
134305;Empréstimo Consignado (144);10/06/2022;427;Caixa Econômica Federal;7161;Junho de 2022;120;527,21;Não;Não
134991;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;7161;Julho de 2022;0;12,12;Não;Sim
135213;Empréstimo Consignado (144);09/08/2024;427;Caixa Econômica Federal;7161;Agosto de 2024;120;527,22;Sim;Não
131817;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;20381;Fevereiro de 2022;0;245,54;Não;Não
131818;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;20381;Fevereiro de 2022;0;274,96;Não;Não
131816;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;20381;Fevereiro de 2022;0;121,22;Não;Não
132928;Empréstimo Consignado (120);06/09/2022;424;Banco Bradesco;20381;Setembro de 2022;36;274,96;Não;Não
